迫	<font size='+3'>迫</font><br><br>(8 strokes)<br>ハク；せま（る）<br><br>As per 白 (phonosemantic element)  (scatter) + 辵 movement → <i>apply pressure</i> in approaching enemies, causing them to scatter → <i>approach</i>/<i>draw near</i> in pressuring → <i>be imminent</i>; <i>urge</i>; <i>press</i> (a person to do something).
拍	<font size='+3'>拍</font><br><br>(8 strokes)<br>ハク<br><br>As per 白 (phonosemantic element)  (scatter) + 手 hand/action indicator → cause the hands to join then scatter in clapping → <i>clap</i> → <i>beat time</i>.
舶	<font size='+3'>舶</font><br><br>(11 strokes)<br>ハク<br><br>As per 白 (phonosemantic element)  (scatter) + 舟 boat → boats scattered over the surface of a body of water (compare 泊) → <i>boat</i>.
百	<font size='+3'>百</font><br><br>(6 strokes)<br>ヒャク<br><br>一 (→ a number) + 白 (phonosemantic element)  (large number of acorns) → <i>one hundred</i> (i.e., a large number).
博	<font size='+3'>博</font><br><br>(12 strokes)<br>ハク；バク<br><br>尃 (phonosemantic element)  combines 甫 (spread) + 寸 hand/action indicator → spread in announcing/proclaiming. 博 adds 十 (gather) → a collection of numerous objects, spread over a surface → <i>broad</i>; <i>expansive</i>; <i>extensive</i> → <i>gambling</i> (from:  spread out objects being gambled) → <i>hit the mark</i>.
縛	<font size='+3'>縛</font><br><br>(16 strokes)<br>バク；しば（る）<br><br>As per 尃 (phonosemantic element)  as described in 博 (spread) + 糸 thread → spread an object and bind it with thread/rope → <i>bind</i>; <i>tie</i>; <i>restrain</i>. Compare 繃.
薄	<font size='+3'>薄</font><br><br>(16 strokes)<br>ハク；うす（い・める・らぐ・れる）<br><br>As per 溥 (phonosemantic element)  (spread) + 艸 grass/plant → vegetation spread <i>thin</i> in shallow waters → <i>weak</i>; <i>light</i>; <i>pale</i>; <i>dim</i>; <i>shallow</i> → <i>dilute</i>; <i>fade</i> (from:  weaken).
壁	<font size='+3'>壁</font><br><br>(16 strokes)<br>ヘキ；かべ<br><br>As per 辟 (phonosemantic element)  (spread) + 土 earth → spreading, earthen <i>wall</i>.
癖	<font size='+3'>癖</font><br><br>(18 strokes)<br>ヘキ；くせ<br><br>As per 辟 (phonosemantic element)  (spread) + 疒 illness → a (bodily) swelling → <i>peculiarity</i> (from:  peculiar condition) → <i>(bad) habit</i>; <i>tendency</i> → <i>curl/kink</i> (in the hair).
帛	<font size='+3'>帛</font><br><br>(8 strokes)<br>ハク<br><br>白 (phonosemantic element)  white + 巾 cloth → white silk cloth → <i>white cloth</i>; <i>silk</i>; <i>silk goods</i>.
狛	<font size='+3'>狛</font><br><br>(8 strokes)<br>ハク<br><br>白 (phonosemantic element)  white + 犬 dog/beast → whitish, <i>wolf-like beast</i> → (pair of whitish, stone) <i>guardian lion dogs</i> placed at shrine entrances.
柏	<font size='+3'>柏</font><br><br>(9 strokes)<br>ハク；かしわ<br><br>白 (phonosemantic element)  white + 木 tree/wood → tree with whitish leaves, or which are coated with a white, waxy substance → cedar; <i>oak</i>.
珀	<font size='+3'>珀</font><br><br>(9 strokes)<br>ハク<br><br>白 (phonosemantic element)  white + 玉 jewel → whitish yellow jewel. The compound 琥珀 refers to <i>amber</i>.
粕	<font size='+3'>粕</font><br><br>(11 strokes)<br>ハク；かす<br><br>白 (phonosemantic element)  white + 米 rice → whitish <i>lees</i>, a by-product of rice alcohol → <i>dregs</i>; <i>scum</i>.
辟	<font size='+3'>辟</font><br><br>(13 strokes)<br>ヒ；ヘキ<br><br>The element at left combines 尸 body + 囗 circular enclosure → place for punishing criminals by severing body parts and spreading them about → <i>punish</i>. 辟 adds 辛 needle/cutting tool for emphasis/clarification. <i>Law</i> is by association (from:  legally sanctioned penalty) → <i>rule (over)</i>; <i>ruler/lord</i>. <i>Avoid</i> and <i>open (up)</i> are borrowed meanings. The idea of severing body parts in punishment is a common theme among the Han/Chinese characters: Compare 刑 顯 馘 県 領 聯 罰 斬 取 and 殊 among others. The phonetic evidence suggests that 尸 is a replacement for 巴 (person spread flat on the ground).
僻	<font size='+3'>僻</font><br><br>(15 strokes)<br>ヘキ；ひが（む）<br><br>As per 辟 (phonosemantic element)  (punish) + 人 person → <i>remote</i> place for punishing criminals → <i>rural</i>; <i>inaccessible</i>; <i>secluded</i>; <i>out of the ordinary</i>. <i>Biased</i> is a borrowed meaning via 癖. Here, 亻 /人 has no semantic function, serving simply to create a separate character conveying meanings that dropped from 辟.
劈	<font size='+3'>劈</font><br><br>(15 strokes)<br>ヘキ；つんざ（く）<br><br>As per 辟 (phonosemantic element)  (spread severed body parts) + 刀 sword/knife → <i>slash</i>/<i>cleave</i> → <i>rip</i>; <i>tear</i>; <i>break</i> → <i>ear-splitting sound</i>.
璧	<font size='+3'>璧</font><br><br>(18 strokes)<br>ヘキ<br><br>As per 辟 (phonosemantic element)  (spread) + 玉 jewel → spreading, <i>disk-shaped precious stone</i> (with a hole in the middle).
襞	<font size='+3'>襞</font><br><br>(19 strokes)<br>ヘキ；ひだ<br><br>As per 辟 (phonosemantic element)  (spread) + 衣 clothing → spreading <i>pleats</i> → <i>crease</i>; <i>folds</i>.
躄	<font size='+3'>躄</font><br><br>(20 strokes)<br>ヘキ；いざり；いざ（る）<br><br>As per 辟 (phonosemantic element)  (spread) + 足 leg/foot → spread one's weakened legs for balance in order to <i>shuffle along)</i> → a <i>cripple</i>.
闢	<font size='+3'>闢</font><br><br>(21 strokes)<br>ビャク；ヘキ<br><br>As per 辟 (phonosemantic element)  (spread) + 門 gate → <i>spread</i> (open) a gate → <i>open</i>; <i>open out/up</i>.
霹	<font size='+3'>霹</font><br><br>(21 strokes)<br>ヘキ<br><br>As per 辟 (phonosemantic element)  (spread) + 雨 rain/natural phenomena → <i>thunder</i> spreading over the sky.
魄	<font size='+3'>魄</font><br><br>(15 strokes)<br>ハク；バク；タク；たましい<br><br>白 (phonosemantic element)  white + 鬼 ghost; demon → whitish, ghostly <i>spirit</i> → <i>soul</i>.
箔	<font size='+3'>箔</font><br><br>(14 strokes)<br>ハク<br><br>As per 泊 (phonosemantic element)  (spread over) + 竹 bamboo → thin layer of <i>gilt</i> spread over bamboo → <i>gilding</i> → (gilded) <i>bamboo screen</i> (compare 蔀).
碧	<font size='+3'>碧</font><br><br>(14 strokes)<br>ヘキ；あお；みどり<br><br>As per 珀 (phonosemantic element)  (whitish yellow jewel) + 石 stone → (yellow or brown variety of) <i>jasper</i>. Also, <i>blue</i> (from:  blue sapphire,  from:  yellow sapphire,  from:  yellow variety of jasper) → <i>green</i>.
搏	<font size='+3'>搏</font><br><br>(13 strokes)<br>ハク<br><br>As per 尃 (phonosemantic element)  as described in 博 (spread) + 手 hand/action indicator → spread the hand in slapping/striking → <i>slap</i>; <i>strike</i>. Also, <i>grasp</i> and <i>seize</i> (spread the hand over an object in taking possession of it).
膊	<font size='+3'>膊</font><br><br>(14 strokes)<br>ハク<br><br>As per 尃 (phonosemantic element)  as described in 博 (spread) + 肉 flesh → arm (from:  part of the body that spreads in various directions) → <i>upper arm</i> → <i>shoulder</i>.
擘　	<font size='+3'>擘　</font><br><br>(17 strokes)<br>ハク；ヘキ<br><br>As per 辟 (phonosemantic element)  (spread) + 手 hand/action indicator → tear/rip an an object open/apart, spreading its contents → <i>rip/tear open</i>. Also, <i>stretch a bowstring</i>. <i>Thumb</i> is via reinterpretation of the elements of the character as "the digit of the hand spread away from the other digits."
檗	<font size='+3'>檗</font><br><br>(17 strokes)<br>ハク；きはだ<br><br>As per 辟 (phonosemantic element)  (spread) + 木 tree/wood → <i>Amur cork tree</i> with expansive branches.
甓	<font size='+3'>甓</font><br><br>(18 strokes)<br>ヘキ；かわら<br><br>As per 辟 (phonosemantic element)  (spread) + 瓦 tile/earthenware → <i>tiles</i> (spread over a roof/floor); <i>floor tiles</i>.
佰	<font size='+3'>佰</font><br><br>(8 strokes)<br>ハク；ヒャク；ビャク<br><br>百 (phonosemantic element)  one hundred + 人 person → <i>leader of a hundred-man group</i> (compare 仟); <i>one hundred</i>.
陌　	<font size='+3'>陌　</font><br><br>(9 strokes)<br>ハク；バク；ヒャク<br><br>As per 百 (phonosemantic element)  (spread) + 阜 piled earth → spreading <i>footpath</i> (compare/contrast 阡), originally a raised path running through a rice field → <i>road running through a village/town</i>. <i>One hundred</i> is a borrowed meaning via 百.
礴	<font size='+3'>礴</font><br><br>(21 strokes)<br>ハク<br><br>As per 薄 (phonosemantic element)  (spread thin) + 石 stone → stone(s) extending over the ground in covering (compare 碑) → <i>extend</i> (over); <i>cover</i>.
擗	<font size='+3'>擗</font><br><br>(16 strokes)<br>ヘキ<br><br>Effectively a variant form of 擘 (tear/rip an object apart/open, spreading its contents) → <i>split</i>; <i>rend</i> → <i>beat the breast</i> (from:  rend one's garments).
澼	<font size='+3'>澼</font><br><br>(16 strokes)<br>ヘキ；ヒャク<br><br>As per 辟 (phonosemantic element)  (spread) + 水 water → spread in (liquid) <i>bleach</i>.
方	<font size='+3'>方</font><br><br>(4 strokes)<br>ホウ；かた<br><br>A depiction of rafts/boats moored side by side → <i>side</i>; <i>line up</i> → <i>direction</i> (from:  spread in all directions,  from:  spread right and left) → <i>compare</i> (from:  side); <i>skill</i>; <i>method</i> (from:  direction); <i>square</i> (from:  spread in equal amounts). <i>Person</i> is via locational usage as seen in 樣.
坊	<font size='+3'>坊</font><br><br>(7 strokes)<br>ボウ<br><br>As per 方 (phonosemantic element)  (spread) + 土 earth → earth spread to create an embankment (compare 壩). Originally the same as 防, but 坊 eventually was applied to the idea of streets divided into squares → <i>town</i> → <i>residences</i> (of princes, priests, artisans etc.) → <i>priest</i> → <i>young boy</i> (from:  acolyte).
芳	<font size='+3'>芳</font><br><br>(7 strokes)<br>ホウ；かんば（しい）<br><br>As per 方 (phonosemantic element)  (spread) + 艸 grass/plant → the spreading <i>fragrance</i> of plants (compare 苾 and 菩) → <i>honorific prefix</i>.
放	<font size='+3'>放</font><br><br>(8 strokes)<br>ホウ；はな（す・つ・れる）；ほう（る）<br><br>As per 方 (phonosemantic element)  (spread) + 攵 (strike) → strike an object, causing pieces to spread/<i>scatter</i> in all directions → <i>release</i>; <i>set free</i> → <i>reach</i>; <i>fire</i> (a gun); <i>expel</i>; <i>leave up to</i>.
倣	<font size='+3'>倣</font><br><br>(10 strokes)<br>ホウ；なら（う）<br><br>放 (phonosemantic element)  scatter + 人 person (→ human agency) → <i>imitate</i> or <i>follow</i> others in scattering. Compare 仿.
紡	<font size='+3'>紡</font><br><br>(10 strokes)<br>ボウ；つむ（ぐ）<br><br>As per 方 (phonosemantic element)  (spread) + 糸 thread → spread threads in spinning → <i>spin</i>.
訪	<font size='+3'>訪</font><br><br>(11 strokes)<br>ホウ；おとず（れる）；たず（ねる）<br><br>As per 方 (phonosemantic element)  (spread) + 言 words → spread out in calling upon or making inquiries (compare 調) → <i>visit</i>; <i>search for</i> → <i>come</i>.
傍	<font size='+3'>傍</font><br><br>(12 strokes)<br>ボウ；かたわ（ら）<br><br>As per 旁 (phonosemantic element)  (both sides of the body) + 人 person → both sides of a person → <i>side</i> → <i>besides</i>.
丙	<font size='+3'>丙</font><br><br>(5 strokes)<br>ヘイ<br><br>A depiction of the legs of a table along with human legs spread from right to left. <i>Third in a series</i> and <i>third calendar sign</i> are borrowed meanings.
柄　	<font size='+3'>柄　</font><br><br>(9 strokes)<br>ヘイ；え；がら<br><br>As per 丙 (phonosemantic element)  (spread) + 木 tree/wood → spreading (= long) wooden <i>handle</i> → <i>shaft</i>; <i>grip</i>. <i>Design</i>, <i>pattern</i>, <i>figure</i>, (person's) <i>build</i> and <i>character</i> are borrowed meanings.
病	<font size='+3'>病</font><br><br>(10 strokes)<br>ビョウ；やまい；や（む）<br><br>As per 丙 (phonosemantic element)  (spread) + 疒 illness → spreading <i>illness/disease</i> → <i>suffering</i>; <i>worry</i>; <i>distress</i>; <i>bad habit</i>.
竝	<font size='+3'>竝</font><br><br>(10 strokes)<br>ヘイ；な（み）；なら（びに・ぶ・べる）  <br>Shinjitai (simp. J.)並<br>(8 strokes)<br><br>立 standing figure (doubled) → <i>line up</i>; <i>arrange</i>; <i>be in a row</i> → <i>rank with</i> → <i>likewise</i>; <i>and also</i> → <i>equal</i>; <i>ordinary</i>; <i>average</i>; <i>medium</i> (from:  line up).
膨	<font size='+3'>膨</font><br><br>(16 strokes)<br>ボウ；ふく（らむ・れる）<br><br>As per 彭 (phonosemantic element)  (surge/swell) + 肉 flesh → swelling flesh → <i>swell</i>; <i>bulge</i>; <i>bloat</i>; <i>fill</i>. Compare 脹.
兵	<font size='+3'>兵</font><br><br>(7 strokes)<br>ヘイ；ヒョウ<br><br>The relevant seal inscription form is 斤 (phonosemantic element)  ax + 廾 pair of hands → spread the hands over the long handle of an ax-like weapon (compare 父) → (armed) <i>soldier</i> → <i>army</i>; <i>weapon</i>.
氷　	<font size='+3'>氷　</font><br><br>(5 strokes)<br>ヒョウ；こおり；ひ<br><br>The relevant seal inscription form shows cracks spreading over the ice of a river frozen in winter → <i>ice</i> → <i>be frozen</i>; <i>freezing cold</i>. In dual-element characters such as 凍 凅 and 凋, 氷 appears in the form 冫.
崩	<font size='+3'>崩</font><br><br>(11 strokes)<br>ホウ；くず（す・れる）<br><br>As per 朋 (phonosemantic element)  (spread in alignment) + 山 mountain → dirt spreading in alignment as a hill/mound collapses (compare 壞, 隨 and 圮) → <i>collapse</i>; <i>crumble</i>; <i>fall apart</i>; <i>break</i>; <i>destruction</i>; <i>demolition</i> → <i>decline</i>; <i>worsen</i>; <i>rout</i> (an enemy position).
棚	<font size='+3'>棚</font><br><br>(12 strokes)<br>ホウ；たな<br><br>As per 朋 (phonosemantic element)  (spread in alignment) + 木 tree/wood → boards spread in alignment to create a structure (compare the meanings "shed" and "shack" in Chinese) or household object → <i>shelf</i>; <i>rack</i>; <i>trellis</i>.
平	<font size='+3'>平</font><br><br>(5 strokes)<br>ヘイ；ビョウ；たい（ら）；ひら；ひら（たい）<br><br>A depiction of a water weed spread flat upon the surface of water → <i>level</i>; <i>flat</i> → <i>fair</i>; <i>calm</i>; <i>usual</i> → <i>common</i>; <i>ordinary</i>.
坪	<font size='+3'>坪</font><br><br>(8 strokes)<br>ヘイ；つぼ<br><br>As per 平 (phonosemantic element)  (spread level/flat) + 土 earth → level ground → <i>tsubo</i> (a unit of measurement, slightly more than 3.3 square meters).
評	<font size='+3'>評</font><br><br>(12 strokes)<br>ヒョウ<br><br>As per 平 (phonosemantic element)  (spread level/flat) + 言 words → leveling words → <i>commentary</i>; <i>criticism</i>. 
併	<font size='+3'>併</font><br><br>(8 strokes)<br>ヘイ；あわ（せる） 并 (phonosemantic element)  align + 人 person (→ human agency) → align to <i>unite</i>/<i>join</i>/<i>combine</i>/<i>put together</i>.<br><br>As per 平 (phonosemantic element)  (spread level/flat) + 言 words → leveling words → <i>commentary</i>; <i>criticism</i>. 併
甁	<font size='+3'>甁</font><br><br>(13 strokes)<br>ビン  <br>Shinjitai (simp. J.)瓶<br>(11 strokes)<br><br>并 (phonosemantic element)  align + 瓦 tile/earthenware → align earthenware on the ground (to dry) → <i>pair of earthenware well buckets</i> → <i>pot</i>; <i>bottle</i>; <i>glossy container</i>.
匚	<font size='+3'>匚</font><br><br>(2 strokes)<br>ホウ<br><br>A depiction of a large <i>enclosure</i> → <i>shape indicator</i>. Conceptually, the character suggests the idea of spreading within a large enclosure. Distinguish 匚 from 匸.
凭	<font size='+3'>凭</font><br><br>(8 strokes)<br>ヒョウ；もた（れる）<br><br>A variant form of 凴 <i>lean on/depend on</i>, with 任 substituted for the 馮 element.
烹	<font size='+3'>烹</font><br><br>(11 strokes)<br>ホウ<br><br>亨 (phonosemantic element)  smooth passage (→ smooth) + 火 fire → food made smooth by cooking over a fire → <i>boil</i>; <i>stew</i>; <i>cook</i>.
幇	<font size='+3'>幇</font><br><br>(12 strokes)<br>ホウ<br><br>As per 封 (phonosemantic element)  (conical object) + 巾 cloth → long cords of (white) cloth supporting the side of conical sandals → <i>help</i>; <i>assistance</i>.
朋	<font size='+3'>朋</font><br><br>(8 strokes)<br>ホウ<br><br>A depiction of a long string of shells threaded together and spread in alignment (compare 貫, also seashells pierced and strung together). <i>Friend</i> and <i>companion</i> are extended meanings (from:  figurative string of friends/companions).
硼	<font size='+3'>硼</font><br><br>(13 strokes)<br>ホウ<br><br>As per 朋 (phonosemantic element)  (spread in alignment) + 石 stone → alignment of stones/ore. The compound 硼素 refers to boron.
繃	<font size='+3'>繃</font><br><br>(17 strokes)<br>ホウ<br><br>As per 崩 (phonosemantic element)  (spread in alignment) + 糸 thread → threads wound tightly about an object → <i>wind tightly about</i>; <i>wrap</i>; <i>strap</i>; <i>bind</i>. Compare 縛.
彷	<font size='+3'>彷</font><br><br>(7 strokes)<br>ホウ<br><br>As per 方 (phonosemantic element)  (spread right and left, or in all directions) + 彳 movement → <i>wander</i> (compare 徬 and 徘) → <i>irresolute</i> (from:  unsettled state of mind,  from:  unsettled). <i>Resemble</i> is a borrowed meaning.
舫	<font size='+3'>舫</font><br><br>(10 strokes)<br>ホウ<br><br>As per 方 (phonosemantic element)  (rafts/boats moored side by side) + 舟 boat → <i>boats moored to each other</i> → <i>boat</i>. 舫 was devised to replace 方 after 方 acquired its numerous associated and extended meanings.
旁	<font size='+3'>旁</font><br><br>(10 strokes)<br>ホウ；ボウ；かたがた；つくり<br><br>The relevant seal inscription form is as per 方 (phonosemantic element)  (spread) + an element combining two horizontal lines and 八 split right and left → both <i>sides</i> of the body → <i>by the side of</i>; <i>nearby</i> → <i>incidentally</i>. Also, <i>spread</i> (<i>all over</i>) and <i>element positioned on the right side of a Han/Chinese character</i>.
滂	<font size='+3'>滂</font><br><br>(13 strokes)<br>ボウ；ホウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 水 water → water flowing in torrents around both sides of an object → <i>voluminous/torrential flow</i>.
榜	<font size='+3'>榜</font><br><br>(14 strokes)<br>ボウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 木 tree/wood → placard/<i>nameplate</i> with writing on both sides → <i>display</i>. <i>Strike</i> (with a <i>whip</i>) is a borrowed meaning.
膀　	<font size='+3'>膀　</font><br><br>(14 strokes)<br>ボウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 肉 flesh → the <i>shoulder blades</i> (one on each side of the body) → <i>upper arm</i>. <i>The sides of the body</i> is via a Japanese reinterpretation of the elements.
謗	<font size='+3'>謗</font><br><br>(17 strokes)<br>ボウ；そし（る）<br><br>As per 旁 (phonosemantic element)  (both sides → from multiple angles) + 言 words → <i>criticize</i> a person thoroughly → <i>censure</i>; <i>revile</i>; <i>slander</i>.
彭	<font size='+3'>彭</font><br><br>(12 strokes)<br>ホウ<br><br>As per 壴 (phonosemantic element)  as described in 鼓 (drum set on a stand) + 彡 pattern → <i>beat</i> a drum in a rhythmic pattern (compare 鼖). <i>Swell</i> is a borrowed meaning via 膨.
澎	<font size='+3'>澎</font><br><br>(15 strokes)<br>ホウ<br><br>As per 彭 (phonosemantic element)  (rhythmic pattern) + 水 water → (the sound of) <i>surging/rushing water</i>.
屏	<font size='+3'>屏</font><br><br>(9 strokes)<br>ヘイ；ビョウ<br><br>并 (phonosemantic element)  align + 尸 (here a shape indicator suggesting a screening object) → align screening objects → <i>screen</i>; <i>shield</i>; <i>fence</i>; <i>wall</i>.
逬	<font size='+3'>逬</font><br><br>(12 strokes)<br>ホウ；ほとばし（る）<br><br>并 (phonosemantic element)  align + 辵 movement → <i>split</i> an object, causing pieces to align → <i>split open</i>; <i>scatter</i> → <i>spurt</i>; <i>gush out</i>. Also, by further extension, <i>flee</i>.
餅	<font size='+3'>餅</font><br><br>(14 strokes)<br>ヒョウ；ヘイ；もち<br><br>并 (phonosemantic element)  align + 食 food/eating → align food, in particular rice cakes → (glutinous) <i>rice cake</i>. 餠 is the older style of this character.
蒡	<font size='+3'>蒡</font><br><br>(13 strokes)<br>ボウ；ホウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 艸 grass/plant → an edible plant, identity uncertain. The compound 牛蒡 refers to burdock (root).
徬	<font size='+3'>徬</font><br><br>(13 strokes)<br>ホウ；ボウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 彳 movement → be flanked (by retainers) in a procession → <i>side</i>; <i>accompany</i>; <i>wander</i> (from:  wandering procession). Also, <i>irresolute</i> (from:  unsettled state of mind,  from:  unsettled; compare 彷). For wander, also compare 徘.
搒	<font size='+3'>搒</font><br><br>(13 strokes)<br>ホウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 手 hand/action indicator → <i>pole</i>/row a boat, switching back and forth between each side → <i>beat</i> (from:  beat a pole into a river bottom).
牓	<font size='+3'>牓</font><br><br>(14 strokes)<br>ボウ；ホウ<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 片 thin and flat piece → <i>tablet</i> serving as a <i>public notice</i>, inscribed on both sides.
磅	<font size='+3'>磅</font><br><br>(15 strokes)<br>ホウ；ポンド<br><br>As per 旁 (phonosemantic element)  (spread to/be on both sides) + 石 stone → stone used to balance a scale → <i>weigh</i>. <i>Pound</i> (the weight and currency) is a borrowed meaning.
馮　	<font size='+3'>馮　</font><br><br>(12 strokes)<br>ヒョウ；フウ<br><br>As per 氷 (phonosemantic element)  (spread over water) + 馬 horse → horse galloping through shallow waters → <i>gallop</i>. Also, <i>ford</i> (a river/stream). <i>Rely on</i> is a borrowed meaning. In Chinese, 馮 acquired the borrowed meaning "by means of," which influences the derivative character 凴.
凴	<font size='+3'>凴</font><br><br>(14 strokes)<br>ビョウ；ヒョウ<br><br>As per 馮 (phonosemantic element)  (by means of) + 几 desk/table → stand with the assistance/by means of a piece of furniture → <i>lean/depend on</i> → <i>proof</i> (from:  evidence on which one can rely).
憑　	<font size='+3'>憑　</font><br><br>(16 strokes)<br>ヒョウ；つ（く）<br><br>Abbreviated form (phonosemantic element)  of 凴 lean on + 心 heart/emotions → <i>lean/depend on</i> (emotionally). <i>Proof</i> is another meaning carried over from 凴. Also, the borrowed meaning <i>haunt/possess</i>.
娉	<font size='+3'>娉</font><br><br>(10 strokes)<br>ヘイ；ホウ<br><br>甹 (phonosemantic element)  is 丂 as described in 号 (extend then bend) + 由. Here, 由 replaces an obsolete element of uncertain signification, leaving the original sense of 甹 unclear. (In Chinese, the present-day meanings are "make one's feelings known" and "chivalrous knight." In Japanese, 甹 is not used independently.) However, the Old Chinese pronunciation suggests that 甹 was connected with the broad concept "spread extensively" (compare 方 丙 平 etc.) and more specifically with the idea of visiting or calling upon someone (compare 訪). 娉 adds 女 woman → pay a visit to obtain and bring home a bride → <i>take a bride</i>. Also, <i>call</i> and <i>invite</i>.
聘	<font size='+3'>聘</font><br><br>(13 strokes)<br>ヘイ<br><br>As per 甹 (phonosemantic element)  as described in 娉 (pay a visit) + 耳 ear → pay a <i>visit</i> to learn of another person's intentions → <i>invite</i> → <i>employ</i> (from:  invite to take up a post). <i>Take a bride</i> is a borrowed meaning, via 娉.
絣　	<font size='+3'>絣　</font><br><br>(12 strokes)<br>ホウ；かすり<br><br>并 (phonosemantic element)  align + 糸 thread → align tacking/basting stitches in sewing. <i>Splash-patterned</i> (cloth/kimono) is a borrowed meaning.
弸	<font size='+3'>弸</font><br><br>(11 strokes)<br>ホウ；ビョウ<br><br>As per 朋 (phonosemantic element)  (spread in alignment) + 弓 bow → bowstring aligned with its bow in being drawn back completely → <i>tautly stretched bow</i> → <i>become/make full</i> (from:  tautly/fully stretched).
苹　	<font size='+3'>苹　</font><br><br>(8 strokes)<br>ヘイ；ビョウ<br><br>As per 平 (phonosemantic element)  (floating water weed) + 艸 grass/plant → <i>floating weed</i>; <i>duckweed</i>. Compare 萍. <i>Mugwort</i> is a borrowed meaning. 苹 was devised to replace 平 after 平 acquired its associated and extended meanings.
萍	<font size='+3'>萍</font><br><br>(11 strokes)<br>ヘイ；ヒョウ；うきくさ<br><br>苹 (phonosemantic element)  floating weed + 水 water (for emphasis/clarification) → <i>floating weed</i>; <i>duckweed</i>. Compare 蘋.
鮃	<font size='+3'>鮃</font><br><br>(16 strokes)<br>ビョウ；ヘイ；ひらめ<br><br>As per 平 (phonosemantic element)  (spread level/flat) + 魚 fish → <i>flatfish</i>; <i>flounder</i>.
炳	<font size='+3'>炳</font><br><br>(9 strokes)<br>ヘイ；あき（らか）<br><br>As per 丙 (phonosemantic element)  (spread) + 火 fire → <i>clear and bright/shiny</i> (from:  firelight spreading in all directions).
秉	<font size='+3'>秉</font><br><br>(8 strokes)<br>ヘイ；と（る）<br><br>禾 grain/rice + an abbreviated form (phonosemantic element)  of 爭 (tug on a long, thin object) → take crops firmly in hand in tugging on them to harvest → <i>take/hold firmly in the hand</i> → <i>unit of volume</i> (from:  weight of harvested crops). Also, <i>authority</i> (from:  take power in hand,  from:  take in hand).
仿	<font size='+3'>仿</font><br><br>(6 strokes)<br>ホウ<br><br>As per 方 (phonosemantic element)  (spread right and left, or in all directions) + 人 person → person producing imitations and causing them to spread by distributing them → <i>imitate</i>. <i>Wander</i> is a borrowed meaning via 倣.
昉	<font size='+3'>昉</font><br><br>(8 strokes)<br>ホウ；あき（らか）；はじ（め）<br><br>As per 方 (phonosemantic element)  (spread right and left, or in all directions) + 日 sun/day → sunlight spreading right and left (i.e. all directions; compare 普) at <i>daybreak</i> → <i>clear</i>. Also, <i>beginning</i> (from:  daybreak as the beginning of a new day).
堋	<font size='+3'>堋</font><br><br>(11 strokes)<br>ホウ；ボウ；あずち<br><br>As per 朋 (phonosemantic element)  (spread in alignment) + 土 earth → (object created of) earth that is spread in alignment → <i>cover with earth</i>; <i>bury</i>. Also, an <i>earthen dam</i>.
并	<font size='+3'>并</font><br><br>(6 strokes)<br>ヘイ；ヒョウ；あわ（せる）；なら（ぶ・べる）<br><br>The relevant seal inscription form shows 并 to be a variant of 竝 line up/arrange → <i>align</i>; <i>combine</i>; <i>put together</i> → <i>in addition</i>; <i>also</i>.
凡	<font size='+3'>凡</font><br><br>(3 strokes)<br>ボン；ハン<br><br>A depiction of a large piece of cloth such as a full-spread sail that encompasses the wind → <i>ordinary</i>; <i>common</i>; <i>general</i> (from:  cover things in general,  from:  cover a wide area; compare 遍).
帆	<font size='+3'>帆</font><br><br>(6 strokes)<br>ハン；ほ<br><br>As per 凡 (phonosemantic element)  (a sail) + 巾 cloth → a <i>sail</i>. 帆 was devised to replace 凡 after 凡 acquired its associated meanings.
範	<font size='+3'>範</font><br><br>(15 strokes)<br>ハン<br><br>An abbreviated form (phonosemantic element)  of 笵 bamboo frame + 車 vehicle → frame/mold for creating vehicle parts → <i>model</i>; <i>exemplar</i>; <i>limit</i> (from:  framing).
品	<font size='+3'>品</font><br><br>(9 strokes)<br>ヒン；しな<br><br>Square-shaped object (tripled) → high-quality <i>goods</i> spread throughout a protective container (compare 舗 and 販) → <i>quality</i>; <i>counter for goods</i>; (person's) <i>character</i>; <i>grade</i>; <i>value</i>.
氾	<font size='+3'>氾</font><br><br>(5 strokes)<br>ハン<br><br>As per the right-hand element (phonosemantic element)  as described in 犯 (spread although encompassed by a framing object) + 水 water → <i>overflow</i>; <i>flood</i> → <i>spread (extensively/widely</i>). Compare 汎.
笵	<font size='+3'>笵</font><br><br>(11 strokes)<br>ハン<br><br>氾 (phonosemantic element)  overflow + 竹 bamboo → <i>bamboo frame</i> designed to contain liquid and prevent it from overflowing → <i>rule</i>; <i>law</i> (from:  elements that contain/delimit human actions; compare 法, 憲, 律 and 埒).
汎	<font size='+3'>汎</font><br><br>(6 strokes)<br>ハン<br><br>As per 凡 (phonosemantic element)  (spread and encompass) + 水 water → objects encompassed by the water in which they <i>float</i> → <i>wide</i> (from:  wide expanse of water) → <i>universally</i>.
